Perfil_latente,Pedidos_mensuales,Gasto_promedio,Tiempo_promedio_entrega,Variedad_productos,Gasto_mensual_aprox,Indice_experiencia_logistica,Region,Canal,Metodo_pago,Edad,Segmento_edad,Antiguedad_meses,Satisfaccion_1a5,Tuvo_devolucion,Nivel_fidelidad,Riesgo_churn,Suscripcion
Intermedio,5,24.35482942435108,27.599124726337088,3,121.7741471217554,0.030903587556140772,Lima,App,Transferencia,39,36-50,18,2,1,Plata,Medio,0
Intermedio,8,20.741689128328034,35.58656858773555,5,165.93351302662427,0.025786048364988837,Lima,App,Billetera,24,18-25,1,2,1,Plata,Medio,0
Intermedio,4,21.205146505483278,42.90729156105536,2,84.82058602193311,0.028987636907454702,Provincia,Web,Billetera,39,36-50,17,1,1,Plata,Medio,0
Intermedio,7,20.10629581845117,35.78735308289315,6,140.74407072915818,0.03248785590159473,Lima,App,Tarjeta,33,26-35,7,3,1,Plata,Bajo,0
Intermedio,9,23.637949916981565,34.39231137947091,3,212.7415492528341,0.026478387498012835,Lima,App,Tarjeta,19,18-25,12,2,0,Plata,Medio,0
Intermedio,10,31.168621391680965,35.437550738503944,3,311.68621391680966,0.03304137981062851,Provincia,App,Billetera,43,36-50,20,2,0,Oro,Medio,1
Intermedio,5,20.974524094847457,26.924433506843226,1,104.87262047423728,0.03062751762333094,Lima,App,Tarjeta,38,36-50,24,3,1,Plata,Bajo,1
Intermedio,10,25.942378805090513,30.825022724267946,4,259.42378805090516,0.03626809493670849,Provincia,Tienda,Efectivo,48,36-50,11,2,1,Plata,Medio,0
Intermedio,3,21.716553271862935,43.31847256028232,7,65.1496598155888,0.03299876158320955,Provincia,Web,Tarjeta,42,36-50,29,1,1,Plata,Alto,0
Intermedio,6,23.698454793642814,31.601714243438504,4,142.1907287618569,0.02723747948905995,Lima,Tienda,Efectivo,39,36-50,6,3,1,Plata,Bajo,0
Intermedio,10,17.44979394007374,25.48048918996914,1,174.49793940073738,0.03553425919796607,Lima,Web,Tarjeta,43,36-50,26,3,1,Oro,Bajo,0
Intermedio,5,23.897308854217314,25.8301134155672,1,119.48654427108657,0.03324974668263831,Lima,Web,Tarjeta,23,18-25,14,3,0,Plata,Medio,0
Intermedio,6,24.03147310097519,38.039717531686094,2,144.18883860585115,0.027785091172303288,Provincia,Web,Transferencia,50,36-50,28,1,1,Oro,Medio,1
Intermedio,8,27.701439720178477,45.840677237645224,4,221.61151776142782,0.02956343170523816,Provincia,Web,Tarjeta,40,36-50,14,1,1,Plata,Medio,0
Intermedio,7,26.116404566276852,56.93058717388036,8,182.81483196393796,0.02274373787857938,Provincia,Web,Tarjeta,18,18-25,11,1,1,Plata,Alto,0
Intermedio,2,19.008039375239775,39.02840715200878,3,38.01607875047955,0.023075723396282607,Lima,App,Billetera,19,18-25,24,2,0,Plata,Medio,1
Intermedio,11,30.420991220217715,35.50641159675451,4,334.63090342239485,0.030742451588155563,Provincia,Web,Billetera,36,36-50,22,2,1,Oro,Medio,1
Intermedio,7,26.05151520110998,35.896649885220675,3,182.36060640776986,0.026158459779693163,Lima,Tienda,Efectivo,29,26-35,13,2,1,Plata,Medio,0
Intermedio,5,25.991967585887434,36.46854870473241,4,129.95983792943716,0.02564291254678949,Lima,Web,Tarjeta,38,36-50,23,1,1,Plata,Alto,1
Intermedio,6,24.954088233074305,27.3070814321015,2,149.72452939844584,0.029752974824556067,Lima,Web,Tarjeta,26,26-35,17,4,0,Plata,Bajo,1
Intermedio,6,22.4112127638889,30.97755393640343,4,134.46727658333342,0.03331352971248811,Provincia,Tienda,Efectivo,26,26-35,19,2,1,Plata,Medio,0
Intermedio,2,26.08901169874363,38.44051350254783,3,52.17802339748726,0.027815787895265953,Provincia,Tienda,Efectivo,32,26-35,21,2,0,Plata,Medio,1
Intermedio,5,27.37794217964291,32.940842395258315,7,136.88971089821456,0.028321698113591698,Lima,Web,Tarjeta,60,51+,4,1,1,Bronce,Medio,0
Intermedio,7,16.265521543272225,45.446820474026374,3,113.85865080290557,0.029191163637614693,Provincia,Tienda,Efectivo,27,26-35,18,1,0,Plata,Alto,0
Intermedio,6,22.30619581326952,30.816680632656585,5,133.83717487961712,0.026476552681990017,Lima,App,Tarjeta,41,36-50,3,2,1,Bronce,Medio,0
Intermedio,7,23.725265147982054,40.58859247092273,3,166.07685603587439,0.030305710455594916,Lima,App,Tarjeta,25,18-25,8,1,0,Plata,Alto,0
Intermedio,9,26.28085302847139,26.115068932753267,1,236.52767725624253,0.03185523979071681,Lima,App,Tarjeta,30,26-35,17,4,0,Oro,Bajo,1
Intermedio,6,30.96655502963563,45.55972935533656,6,185.79933017781377,0.02744513369938037,Provincia,Web,Billetera,35,26-35,28,1,1,Oro,Alto,0
Intermedio,8,21.14129592701609,36.108684010239116,7,169.1303674161287,0.026635499318065345,Lima,App,Transferencia,31,26-35,16,2,1,Plata,Medio,0
Intermedio,3,22.51019076591079,36.356366920410856,5,67.53057229773236,0.031955599382527386,Lima,App,Tarjeta,31,26-35,14,2,1,Plata,Medio,0
Intermedio,6,22.43732944676725,41.65606577510549,4,134.6239766806035,0.02518107557592522,Provincia,App,Billetera,34,26-35,13,1,0,Plata,Alto,0
Intermedio,2,20.992362049477293,39.80761504593578,1,41.98472409895459,0.03458044785059123,Provincia,App,Tarjeta,19,18-25,22,1,1,Plata,Alto,0
Intermedio,1,23.264067524438687,41.80239807534206,8,23.264067524438687,0.02968456043363824,Provincia,Web,Tarjeta,33,26-35,7,1,1,Bronce,Alto,0
Intermedio,2,28.854011099939857,33.18849674792654,4,57.708022199879714,0.02859760285001019,Lima,App,Billetera,31,26-35,4,1,1,Bronce,Alto,0
Intermedio,6,19.730822523178272,36.29238767625966,1,118.38493513906963,0.029890804274401307,Provincia,Web,Tarjeta,38,36-50,32,2,1,Oro,Medio,0
Intermedio,8,27.139071975764516,36.356840078860586,3,217.11257580611613,0.029638623871112973,Lima,App,Billetera,29,26-35,22,2,1,Oro,Medio,0
Intermedio,7,16.490488849908324,47.44457949763631,3,115.43342194935826,0.022996806838814037,Lima,App,Transferencia,35,26-35,11,1,1,Plata,Alto,0
Intermedio,3,22.19331001778897,40.09831056282009,3,66.57993005336691,0.030678174507707448,Lima,Web,Billetera,29,26-35,12,2,0,Bronce,Medio,0
Intermedio,3,23.35255349891007,55.61285438031363,3,70.05766049673021,0.021850813319085532,Provincia,Tienda,Efectivo,32,26-35,12,1,0,Bronce,Alto,0
Intermedio,6,33.37429836457032,42.765509195867466,3,200.24579018742193,0.026491113856491468,Lima,Web,Tarjeta,36,36-50,5,1,1,Plata,Alto,0
Intermedio,3,23.62598847623656,35.45194244078619,5,70.87796542870969,0.027496533646617426,Lima,App,Billetera,23,18-25,15,1,1,Plata,Alto,0
Intermedio,6,13.993782632745408,35.89090331268647,9,83.96269579647245,0.02638177068932484,Lima,Tienda,Tarjeta,31,26-35,18,1,1,Plata,Alto,0
Intermedio,7,15.005555465693751,43.17223369475169,4,105.03888825985626,0.0216827030868619,Lima,Web,Transferencia,30,26-35,32,1,1,Oro,Medio,0
Intermedio,2,25.170147931733403,32.82461308446398,1,50.34029586346681,0.031224992699316865,Lima,Web,Transferencia,30,26-35,19,2,1,Plata,Medio,1
Intermedio,4,28.068854278949544,28.87916765498101,1,112.27541711579818,0.031727571009229745,Lima,App,Billetera,31,26-35,25,2,1,Plata,Medio,0
Intermedio,8,26.877279288136265,36.76720597681973,3,215.01823430509012,0.030320914852352974,Provincia,App,Billetera,24,18-25,15,1,1,Plata,Alto,0
Intermedio,9,25.837850529004953,37.75320803724082,2,232.54065476104458,0.0276789235879214,Lima,Web,Billetera,39,36-50,13,1,1,Plata,Medio,0
Intermedio,7,30.811297987528334,36.21270680725238,3,215.67908591269833,0.0343679040472257,Provincia,Web,Billetera,32,26-35,18,2,1,Plata,Medio,1
Intermedio,4,22.30204389631434,43.221520916216335,1,89.20817558525737,0.027709000223636093,Provincia,Web,Billetera,37,36-50,27,1,1,Plata,Alto,0
Intermedio,5,47.763672016450656,45.24846217742967,5,238.81836008225326,0.023378584942954583,Provincia,App,Tarjeta,21,18-25,12,1,0,Plata,Alto,1
Intermedio,7,16.839925574867912,36.353940978156196,4,117.87947902407538,0.02731820247190768,Lima,Web,Billetera,18,18-25,20,1,1,Plata,Alto,0
Intermedio,5,20.47526083530967,35.94959245600296,10,102.37630417654835,0.028711492943331602,Provincia,App,Billetera,39,36-50,20,1,1,Plata,Medio,0
Intermedio,2,15.964793025340919,35.20301409400572,4,31.929586050681838,0.02982638816567866,Lima,Web,Billetera,36,36-50,18,2,1,Plata,Medio,0
Intermedio,3,23.62577349665104,36.53995714956765,3,70.87732048995312,0.025256322108003795,Lima,App,Billetera,35,26-35,27,1,1,Plata,Alto,0
Intermedio,10,24.768693913668287,43.30979452074961,5,247.68693913668287,0.030584155310831945,Provincia,Web,Tarjeta,45,36-50,18,1,1,Oro,Medio,0
Intermedio,7,25.5705074611326,48.5227768000264,2,178.9935522279282,0.023049130958349515,Provincia,App,Tarjeta,23,18-25,17,1,1,Plata,Alto,0
Intermedio,4,25.309416764435674,41.36395691913601,3,101.2376670577427,0.022865798415922702,Lima,Web,Billetera,20,18-25,17,1,1,Plata,Alto,0
Intermedio,6,20.36223334594136,30.57422091794031,4,122.17340007564815,0.027007316653284166,Lima,App,Tarjeta,39,36-50,1,3,1,Bronce,Bajo,0
Intermedio,9,24.048795777933922,38.853734901435246,2,216.4391620014053,0.027813363703639467,Provincia,Web,Transferencia,39,36-50,16,3,0,Oro,Medio,0
Intermedio,4,17.51276665697126,40.48108228957195,1,70.05106662788504,0.024923584767035045,Provincia,App,Billetera,40,36-50,7,1,1,Bronce,Alto,0
Intermedio,9,31.81614487566125,35.87654047524311,5,286.3453038809513,0.024765229335170957,Lima,Tienda,Tarjeta,49,36-50,16,3,0,Oro,Bajo,0
Intermedio,9,23.481869635509995,34.110439569560675,6,211.33682671958996,0.030510098573811036,Lima,Tienda,Transferencia,27,26-35,18,1,1,Oro,Medio,1
Intermedio,10,22.555569404781544,38.96078847079725,7,225.55569404781545,0.029503938944320417,Lima,Web,Billetera,41,36-50,23,1,1,Oro,Medio,1
Intermedio,8,32.944701642220416,43.421628597168095,2,263.5576131377633,0.032562036100638195,Provincia,Tienda,Efectivo,34,26-35,38,1,0,Oro,Alto,1
Intermedio,5,18.788767332253855,43.9790944459375,5,93.94383666126927,0.026570121647418912,Lima,App,Billetera,39,36-50,31,1,1,Oro,Alto,0
Intermedio,6,19.372064429840155,41.29985174270706,5,116.23238657904093,0.025862172726007254,Provincia,Tienda,Tarjeta,51,51+,18,1,1,Plata,Medio,0
Intermedio,4,19.518898375657173,33.29692158953427,7,78.07559350262869,0.03267942090044045,Provincia,App,Billetera,31,26-35,24,2,1,Plata,Medio,0
Intermedio,4,24.66064309150259,33.77027343617684,5,98.64257236601036,0.029257556403613542,Provincia,App,Efectivo,25,18-25,14,2,1,Plata,Medio,0
Intermedio,10,27.158158148187987,37.695536188761395,4,271.5815814818799,0.032668011888483756,Provincia,App,Billetera,20,18-25,20,3,0,Oro,Bajo,1
Intermedio,4,28.69837734058917,35.12778679025328,7,114.79350936235667,0.03085962501162741,Lima,Tienda,Tarjeta,18,18-25,20,1,1,Plata,Alto,0
Intermedio,4,37.85997658747485,43.36055155301399,9,151.4399063498994,0.02617522285046327,Lima,Web,Transferencia,46,36-50,8,2,0,Bronce,Medio,1
Intermedio,7,13.75283772899618,37.32428371497338,3,96.26986410297326,0.03024247960465537,Lima,Web,Billetera,46,36-50,13,2,0,Plata,Medio,0
Intermedio,3,28.043677945622086,40.129075611544614,5,84.13103383686627,0.02873836053129186,Lima,Tienda,Tarjeta,44,36-50,1,1,1,Bronce,Alto,0
Intermedio,8,36.367943207451695,26.89219984057258,3,290.94354565961356,0.033908933997340386,Lima,Web,Billetera,32,26-35,16,2,1,Oro,Medio,0
Intermedio,8,22.067924255556132,30.632682220297166,1,176.54339404444906,0.027212394298120467,Lima,Web,Billetera,40,36-50,18,3,1,Oro,Bajo,0
Intermedio,7,21.90113935873061,37.905647454540365,5,153.30797551111428,0.027915099346875485,Provincia,App,Transferencia,33,26-35,17,1,1,Plata,Alto,1
Intermedio,5,20.456151645960134,44.602557307805505,3,102.28075822980067,0.030225942243242165,Provincia,Tienda,Efectivo,27,26-35,8,1,1,Plata,Alto,0
Intermedio,4,33.422624173017255,40.268921280306365,4,133.69049669206902,0.02837366992143039,Lima,Tienda,Efectivo,45,36-50,17,1,1,Plata,Alto,0
Intermedio,0,29.211486635069512,35.00529709439959,6,0.0,0.027232240712761296,Lima,Tienda,Efectivo,40,36-50,20,2,0,Bronce,Medio,0
Intermedio,4,25.115979892786875,24.65730907362919,3,100.4639195711475,0.03054318544260077,Lima,App,Tarjeta,37,36-50,23,4,0,Plata,Bajo,0
Intermedio,2,31.755078762435,33.80967017318149,4,63.51015752487,0.033228166381681766,Provincia,App,Transferencia,34,26-35,21,1,1,Plata,Alto,0
Intermedio,4,17.437355173505622,36.95822992954275,8,69.74942069402249,0.02313620636805306,Lima,App,Transferencia,32,26-35,15,2,0,Plata,Medio,0
Intermedio,8,18.34647434334537,42.62702644474348,6,146.77179474676296,0.029880261561858742,Provincia,App,Transferencia,34,26-35,17,2,0,Plata,Medio,0
Intermedio,5,14.110161339026561,38.59879742707763,2,70.5508066951328,0.02807966570568168,Provincia,App,Tarjeta,29,26-35,21,1,1,Plata,Alto,0
Intermedio,8,21.50292729938356,43.95508943381789,3,172.0234183950685,0.02497293000560584,Provincia,Web,Tarjeta,39,36-50,14,1,1,Plata,Alto,0
Intermedio,6,25.808492633523766,53.82358034931046,6,154.8509558011426,0.019953619507400194,Provincia,Web,Billetera,50,36-50,9,1,1,Plata,Alto,0
Intermedio,4,25.51429288966167,39.3879011234061,1,102.05717155864669,0.03223513161116424,Provincia,Tienda,Tarjeta,40,36-50,14,1,1,Plata,Alto,0
Intermedio,9,45.99067785376518,40.20220730654733,2,413.9161006838866,0.026455510174499083,Provincia,App,Tarjeta,40,36-50,22,1,1,Oro,Medio,0
Intermedio,6,17.94471584466959,28.079971510436703,4,107.66829506801756,0.03014791393337916,Lima,App,Tarjeta,22,18-25,25,2,1,Oro,Medio,0
Intermedio,6,29.01577371307011,28.76899253832054,1,174.09464227842068,0.02954660255438726,Lima,App,Transferencia,38,36-50,27,3,0,Oro,Bajo,0
Intermedio,4,26.19813759119499,37.074269562756356,2,104.79255036477996,0.030194009874924238,Provincia,App,Billetera,35,26-35,10,1,1,Bronce,Alto,0
Intermedio,2,28.665271407329993,27.86930163725144,4,57.330542814659985,0.03174867229943714,Lima,App,Billetera,40,36-50,37,4,0,Oro,Bajo,0
Intermedio,6,15.53618911204974,40.372247136808696,7,93.21713467229844,0.027905807644370766,Lima,App,Tarjeta,28,26-35,11,1,1,Plata,Medio,0
Intermedio,9,26.55745429398895,43.128859896520915,3,239.01708864590054,0.033220395889283924,Provincia,Tienda,Efectivo,44,36-50,16,2,0,Oro,Medio,0
Intermedio,3,19.061173800412366,44.256691618050894,3,57.1835214012371,0.025133692225200007,Provincia,App,Billetera,25,18-25,30,1,1,Plata,Alto,0
Intermedio,2,23.013383737243192,31.453244953665,3,46.026767474486384,0.02760904681821282,Lima,Web,Billetera,43,36-50,1,2,1,Bronce,Medio,0
Intermedio,4,27.671824493181916,37.30116458090927,6,110.68729797272766,0.026532419774611377,Lima,Web,Tarjeta,44,36-50,19,2,0,Plata,Medio,1
Intermedio,7,25.455468031279565,33.60080190582545,5,178.18827621895696,0.029295233821310766,Lima,Web,Billetera,25,18-25,15,1,1,Plata,Medio,0
Intermedio,4,20.742300101103407,30.3696251319719,4,82.96920040441363,0.028959331147732,Lima,Web,Tarjeta,37,36-50,4,3,1,Bronce,Bajo,0
Intermedio,4,25.03136578092209,38.99275575638112,2,100.12546312368836,0.026917715189115128,Provincia,Tienda,Efectivo,34,26-35,4,1,0,Bronce,Alto,0
Intermedio,8,17.342323423781785,43.18789670108548,5,138.73858739025428,0.03190423881934245,Provincia,Web,Tarjeta,38,36-50,29,1,1,Oro,Alto,0
Intermedio,5,30.75133697949148,34.38903263457977,6,153.7566848974574,0.028928456755651453,Provincia,Tienda,Billetera,36,36-50,23,3,1,Plata,Medio,0
Intermedio,8,23.973579902518743,38.8948057547569,2,191.78863922014995,0.030711072554874663,Lima,App,Billetera,29,26-35,27,1,1,Oro,Alto,1
Intermedio,4,30.59274972127663,34.26594957533184,4,122.37099888510652,0.030828302770051618,Lima,App,Tarjeta,26,26-35,8,2,0,Bronce,Medio,0
Intermedio,6,22.367341564519784,34.98603613756292,2,134.2040493871187,0.03628361840124644,Provincia,Web,Transferencia,46,36-50,21,1,1,Plata,Alto,0
Intermedio,6,22.382120057967086,42.468784309121595,3,134.29272034780251,0.024179524443532777,Lima,App,Tarjeta,25,18-25,41,1,1,Oro,Alto,1
Intermedio,3,21.17906606681077,29.067771731565944,6,63.53719820043231,0.030071710515862358,Lima,Web,Tarjeta,30,26-35,16,3,1,Plata,Bajo,0
Intermedio,7,29.38086965846538,53.55327906898077,3,205.66608760925766,0.024598125528670797,Provincia,Web,Tarjeta,24,18-25,19,1,0,Plata,Alto,0
Intermedio,8,21.452844213357622,43.722758010853504,1,171.62275370686098,0.02482919420919994,Provincia,App,Transferencia,38,36-50,18,1,0,Oro,Alto,1
Intermedio,11,28.222977162075882,25.211565861601517,3,310.4527487828347,0.03240860649320826,Lima,Web,Tarjeta,42,36-50,17,3,1,Oro,Bajo,1
Intermedio,8,23.08773801165355,34.797080746810565,7,184.7019040932284,0.03159921571343975,Lima,Tienda,Efectivo,39,36-50,10,1,1,Plata,Medio,0
Intermedio,3,15.120183500541902,48.67575938078381,6,45.36055050162571,0.021625356688973467,Lima,Tienda,Efectivo,30,26-35,18,1,1,Plata,Alto,0
Intermedio,6,22.14842966106767,59.38044751298331,1,132.89057796640603,0.023253811006644007,Provincia,Web,Transferencia,20,18-25,34,1,0,Oro,Alto,0
Intermedio,3,19.104458928185757,42.427018321292124,3,57.31337678455727,0.027875399015042424,Provincia,Web,Tarjeta,38,36-50,17,1,1,Plata,Alto,1
Intermedio,6,42.42553412852688,29.471452832113414,7,254.55320477116126,0.02700550114229449,Lima,Tienda,Tarjeta,43,36-50,30,2,1,Oro,Medio,0
Intermedio,9,19.047961321627547,28.844691879781045,4,171.43165189464793,0.029871598973644987,Lima,Web,Tarjeta,30,26-35,47,3,0,Platino,Bajo,1
Intermedio,5,29.629875503573082,48.34184376867512,3,148.14937751786542,0.026504521997319584,Provincia,App,Tarjeta,32,26-35,10,1,0,Plata,Alto,0
Intermedio,2,24.544620698234866,26.787340995743563,1,49.08924139646973,0.030182963938542404,Lima,App,Transferencia,18,18-25,23,3,1,Plata,Bajo,0
Intermedio,8,24.112020026206306,32.366093238864764,6,192.89616020965045,0.03588012243202327,Provincia,App,Billetera,25,18-25,6,1,1,Plata,Medio,0
Intermedio,9,28.279460688937913,34.53339579698557,4,254.51514620044122,0.03255867895228276,Provincia,App,Tarjeta,34,26-35,17,3,1,Oro,Bajo,1
Intermedio,5,29.819534670379312,43.558500123053676,6,149.09767335189656,0.027712828920816304,Provincia,App,Transferencia,30,26-35,43,1,1,Oro,Alto,0
Intermedio,7,24.89950624115174,40.20420244627149,6,174.29654368806217,0.0317705090997772,Provincia,Tienda,Tarjeta,38,36-50,24,1,1,Oro,Alto,1
Intermedio,7,21.143998502253545,42.05115625290021,2,148.00798951577482,0.027986988179475574,Lima,Web,Tarjeta,43,36-50,21,1,0,Oro,Alto,1
Intermedio,2,16.130151919439353,34.66349202970472,5,32.260303838878706,0.031544392138164144,Lima,Tienda,Efectivo,26,26-35,6,3,0,Bronce,Medio,0
Intermedio,5,21.5697512148241,41.614467450491226,4,107.8487560741205,0.030422337204879538,Provincia,Web,Billetera,36,36-50,12,1,1,Plata,Alto,0
Intermedio,2,21.913938766760193,38.168438565548435,6,43.827877533520386,0.02537255716569384,Lima,App,Billetera,26,26-35,10,1,1,Bronce,Alto,0
Intermedio,9,25.535287264961482,38.54220524083596,4,229.81758538465334,0.027034390471229304,Lima,App,Billetera,30,26-35,8,1,1,Plata,Alto,0
Intermedio,10,23.274265594309863,45.649993459852084,4,232.74265594309864,0.02780763830358834,Lima,Tienda,Tarjeta,38,36-50,26,1,1,Oro,Medio,1
Intermedio,6,28.43966486025714,46.3884659665172,2,170.63798916154283,0.02530629736898344,Lima,App,Transferencia,21,18-25,25,1,1,Oro,Alto,0
Intermedio,6,21.935083643646553,32.521384604440335,5,131.61050186187933,0.0263696151505957,Lima,Web,Billetera,29,26-35,16,2,0,Plata,Medio,0
Intermedio,13,24.71479416573529,46.87284450792701,5,321.2923241545588,0.02393131530724236,Provincia,App,Transferencia,28,26-35,13,1,1,Oro,Medio,1
Intermedio,10,30.919937215984447,35.7204852593522,3,309.1993721598445,0.029273522261387498,Lima,App,Billetera,34,26-35,25,2,0,Oro,Medio,0
Intermedio,5,26.709126069774833,27.826107081057053,4,133.54563034887417,0.02917028613993001,Lima,App,Tarjeta,40,36-50,35,2,1,Oro,Medio,0
Intermedio,8,24.699812291557176,24.952931506906907,5,197.5984983324574,0.03247221043268645,Lima,Web,Billetera,21,18-25,28,3,1,Oro,Bajo,1
Intermedio,7,21.990277790324114,36.71288806214345,6,153.9319445322688,0.029168059452009377,Lima,Tienda,Efectivo,31,26-35,19,3,0,Plata,Medio,1
Intermedio,7,21.833843016425114,48.388266151130686,5,152.8369011149758,0.02508838665135082,Provincia,Web,Transferencia,33,26-35,27,1,1,Oro,Alto,1
Intermedio,5,20.746933735240262,37.76339592977218,7,103.73466867620131,0.024271874417365794,Lima,Web,Transferencia,33,26-35,28,2,0,Oro,Medio,0
Intermedio,4,22.294965671085503,34.49625627771867,5,89.17986268434201,0.02509963256959364,Lima,Tienda,Efectivo,39,36-50,20,4,0,Plata,Bajo,0
Intermedio,6,28.77832919372157,34.108479037187216,2,172.66997516232942,0.034694234896355106,Lima,Web,Billetera,24,18-25,20,3,0,Plata,Bajo,0
Intermedio,4,23.890558643538657,42.6113961993918,7,95.56223457415463,0.024793850998604247,Provincia,Tienda,Tarjeta,34,26-35,13,1,1,Plata,Alto,0
Intermedio,7,18.251134653093843,24.437708978076817,1,127.7579425716569,0.03490897858261619,Lima,App,Tarjeta,28,26-35,26,4,0,Oro,Bajo,1
Intermedio,4,33.84084646529892,32.26195887644218,5,135.36338586119567,0.025257328420500123,Lima,Tienda,Efectivo,42,36-50,16,3,1,Plata,Bajo,1
Intermedio,6,26.599825955725816,30.827851377048056,6,159.5989557343549,0.028961278917275842,Lima,Web,Tarjeta,35,26-35,8,3,1,Plata,Bajo,0
Intermedio,5,17.96528299743415,36.590840535611676,4,89.82641498717075,0.025766466541369538,Lima,App,Tarjeta,27,26-35,9,2,0,Plata,Medio,0
