dFecha,ID,Target,cNivelEducacion,cNivelEducacion_label,NivelEducacion_grupo,cGenero,cGenero_label,nEdad,cEstadoCivil,cEstadoCivil_label,cRelaciónConJefe_Hogar,cRelaciónConJefe_Hogar_label,Distrito,Provincia,Departamento,nNumMienbrosHogar,cEstratoSocial,cEstratoSocial_label,cCondicionVivienda,cCondicionVivienda_label,nNumHabitaciones
2024-03-01,6546,0,10,superior universitaria completa,superior,2,Mujer,51,5,separado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,3,3,C,2,"Propia, totalmente pagada",4
2024-03-01,6546,1,6,secundaria completa,secundaria,1,Hombre,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,3,3,C,2,"Propia, totalmente pagada",4
2024-03-01,6547,1,8,superior no universitaria completa,superior,2,Mujer,69,3,viudo(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,1,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6548,1,9,superior universitaria incompleta,superior,2,Mujer,22,6,soltero(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,1,3,C,1,Alquilada,1
2024-03-01,6549,0,3,primaria incompleta,primaria,1,Hombre,73,2,casado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,2,3,C,2,"Propia, totalmente pagada",2
2024-03-01,6549,0,1,sin nivel,sin nivel,2,Mujer,64,2,casado(a),2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,2,3,C,2,"Propia, totalmente pagada",2
2024-03-01,6550,1,6,secundaria completa,secundaria,1,Hombre,66,2,casado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,5,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6550,0,4,primaria completa,primaria,2,Mujer,56,2,casado(a),2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,5,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6550,1,10,superior universitaria completa,superior,2,Mujer,35,5,separado(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,5,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6550,0,6,secundaria completa,secundaria,1,Hombre,16,6,soltero(a),5,Nieto(a),Huanuco,Huanuco,Huanuco,5,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6551,1,3,primaria incompleta,primaria,1,Hombre,43,2,casado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,6,5,E,3,"Propia, por invasión",4
2024-03-01,6551,1,4,primaria completa,primaria,2,Mujer,45,2,casado(a),2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,6,5,E,3,"Propia, por invasión",4
2024-03-01,6551,0,12,básica especial,básica especial,2,Mujer,21,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,6,5,E,3,"Propia, por invasión",4
2024-03-01,6551,1,5,secundaria incompleta,secundaria,1,Hombre,19,1,conviviente,3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,6,5,E,3,"Propia, por invasión",4
2024-03-01,6551,1,6,secundaria completa,secundaria,2,Mujer,19,1,conviviente,4,Yerno/Nuera,Huanuco,Huanuco,Huanuco,6,5,E,3,"Propia, por invasión",4
2024-03-01,6552,1,1,sin nivel,sin nivel,1,Hombre,49,5,separado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,1,5,E,2,"Propia, totalmente pagada",1
2024-03-01,6553,1,5,secundaria incompleta,secundaria,1,Hombre,32,1,conviviente,1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,4,5,E,6,Cedida por otro hogar o institución,1
2024-03-01,6553,0,4,primaria completa,primaria,2,Mujer,28,1,conviviente,2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,4,5,E,6,Cedida por otro hogar o institución,1
2024-03-01,6554,1,6,secundaria completa,secundaria,2,Mujer,38,3,viudo(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,3,5,E,3,"Propia, por invasión",2
2024-03-01,6554,0,6,secundaria completa,secundaria,1,Hombre,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,3,5,E,3,"Propia, por invasión",2
2024-03-01,6555,1,4,primaria completa,primaria,1,Hombre,37,1,conviviente,1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,6,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6555,0,4,primaria completa,primaria,2,Mujer,39,1,conviviente,2,Esposo(a)/compañero(a),Huanuco,Huanuco,Huanuco,6,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6555,1,7,superior no universitaria incompleta,superior,2,Mujer,19,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,6,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6555,0,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,6,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6556,1,3,primaria incompleta,primaria,2,Mujer,58,4,divorciado(a),1,Jefe/Jefa,Huanuco,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6556,1,5,secundaria incompleta,secundaria,1,Hombre,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6556,1,6,secundaria completa,secundaria,2,Mujer,25,1,conviviente,3,Hijo(a)/Hijastro(a),Huanuco,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6556,1,6,secundaria completa,secundaria,1,Hombre,25,1,conviviente,4,Yerno/Nuera,Huanuco,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6557,1,6,secundaria completa,secundaria,1,Hombre,49,2,casado(a),1,Jefe/Jefa,Pillco Marca,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6557,1,11,maestría/doctorado,superior,2,Mujer,48,2,casado(a),2,Esposo(a)/compañero(a),Pillco Marca,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6557,1,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6557,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,4,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6558,1,1,sin nivel,sin nivel,2,Mujer,56,5,separado(a),1,Jefe/Jefa,Pillco Marca,Huanuco,Huanuco,2,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6558,1,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,2,5,E,2,"Propia, totalmente pagada",3
2024-03-01,6559,1,9,superior universitaria incompleta,superior,1,Hombre,44,2,casado(a),1,Jefe/Jefa,Pillco Marca,Huanuco,Huanuco,4,5,E,6,Cedida por otro hogar o institución,4
2024-03-01,6559,1,6,secundaria completa,secundaria,2,Mujer,43,2,casado(a),2,Esposo(a)/compañero(a),Pillco Marca,Huanuco,Huanuco,4,5,E,6,Cedida por otro hogar o institución,4
2024-03-01,6559,1,6,secundaria completa,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,4,5,E,6,Cedida por otro hogar o institución,4
2024-03-01,6560,1,4,primaria completa,primaria,1,Hombre,58,2,casado(a),1,Jefe/Jefa,Pillco Marca,Huanuco,Huanuco,5,5,E,2,"Propia, totalmente pagada",6
2024-03-01,6560,1,1,sin nivel,sin nivel,2,Mujer,58,2,casado(a),2,Esposo(a)/compañero(a),Pillco Marca,Huanuco,Huanuco,5,5,E,2,"Propia, totalmente pagada",6
2024-03-01,6560,1,9,superior universitaria incompleta,superior,2,Mujer,24,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,5,5,E,2,"Propia, totalmente pagada",6
2024-03-01,6560,1,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,5,5,E,2,"Propia, totalmente pagada",6
2024-03-01,6560,0,5,secundaria incompleta,secundaria,1,Hombre,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,5,5,E,2,"Propia, totalmente pagada",6
2024-03-01,6561,1,3,primaria incompleta,primaria,1,Hombre,69,2,casado(a),1,Jefe/Jefa,Pillco Marca,Huanuco,Huanuco,3,5,E,1,Alquilada,4
2024-03-01,6561,1,1,sin nivel,sin nivel,2,Mujer,80,2,casado(a),2,Esposo(a)/compañero(a),Pillco Marca,Huanuco,Huanuco,3,5,E,1,Alquilada,4
2024-03-01,6561,1,6,secundaria completa,secundaria,1,Hombre,35,6,soltero(a),3,Hijo(a)/Hijastro(a),Pillco Marca,Huanuco,Huanuco,3,5,E,1,Alquilada,4
2024-03-01,6562,0,8,superior no universitaria completa,superior,1,Hombre,76,2,casado(a),1,Jefe/Jefa,Ambo,Ambo,Huanuco,2,4,D,2,"Propia, totalmente pagada",2
2024-03-01,6562,0,5,secundaria incompleta,secundaria,2,Mujer,72,2,casado(a),2,Esposo(a)/compañero(a),Ambo,Ambo,Huanuco,2,4,D,2,"Propia, totalmente pagada",2
2024-03-01,6563,1,9,superior universitaria incompleta,superior,1,Hombre,47,2,casado(a),1,Jefe/Jefa,Ambo,Ambo,Huanuco,5,4,D,4,"Propia, comprándola a plazos",4
2024-03-01,6563,0,6,secundaria completa,secundaria,2,Mujer,39,2,casado(a),2,Esposo(a)/compañero(a),Ambo,Ambo,Huanuco,5,4,D,4,"Propia, comprándola a plazos",4
2024-03-01,6563,0,6,secundaria completa,secundaria,1,Hombre,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Ambo,Ambo,Huanuco,5,4,D,4,"Propia, comprándola a plazos",4
2024-03-01,6564,0,1,sin nivel,sin nivel,2,Mujer,76,3,viudo(a),1,Jefe/Jefa,Ambo,Ambo,Huanuco,3,4,D,6,Cedida por otro hogar o institución, 
2024-03-01,6564,0,8,superior no universitaria completa,superior,2,Mujer,22,5,separado(a),5,Nieto(a),Ambo,Ambo,Huanuco,3,4,D,6,Cedida por otro hogar o institución, 
2024-03-01,6565,0,3,primaria incompleta,primaria,2,Mujer,76,3,viudo(a),1,Jefe/Jefa,Ambo,Ambo,Huanuco,2,4,D,2,"Propia, totalmente pagada",5
2024-03-01,6565,1,6,secundaria completa,secundaria,1,Hombre,39,6,soltero(a),3,Hijo(a)/Hijastro(a),Ambo,Ambo,Huanuco,2,4,D,2,"Propia, totalmente pagada",5
2024-03-01,6566,1,6,secundaria completa,secundaria,1,Hombre,39,2,casado(a),1,Jefe/Jefa,Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",5
2024-03-01,6566,0,7,superior no universitaria incompleta,superior,2,Mujer,36,2,casado(a),2,Esposo(a)/compañero(a),Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",5
2024-03-01,6566,0,6,secundaria completa,secundaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",5
2024-03-01,6567,1,6,secundaria completa,secundaria,1,Hombre,33,1,conviviente,1,Jefe/Jefa,Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",4
2024-03-01,6567,1,5,secundaria incompleta,secundaria,2,Mujer,32,1,conviviente,2,Esposo(a)/compañero(a),Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",4
2024-03-01,6567,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Ambo,Ambo,Huanuco,4,4,D,2,"Propia, totalmente pagada",4
2024-03-01,6568,1,6,secundaria completa,secundaria,1,Hombre,48,1,conviviente,1,Jefe/Jefa,Monzon,Huamalies,Huanuco,4,5,E,6,Cedida por otro hogar o institución,2
2024-03-01,6568,1,3,primaria incompleta,primaria,2,Mujer,38,1,conviviente,2,Esposo(a)/compañero(a),Monzon,Huamalies,Huanuco,4,5,E,6,Cedida por otro hogar o institución,2
2024-03-01,6568,0,5,secundaria incompleta,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Monzon,Huamalies,Huanuco,4,5,E,6,Cedida por otro hogar o institución,2
2024-03-01,6569,1,10,superior universitaria completa,superior,2,Mujer,46,5,separado(a),1,Jefe/Jefa,Monzon,Huamalies,Huanuco,2,5,E,2,"Propia, totalmente pagada",5
2024-03-01,6570,1,5,secundaria incompleta,secundaria,1,Hombre,56,1,conviviente,1,Jefe/Jefa,Monzon,Huamalies,Huanuco,8,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6570,0,3,primaria incompleta,primaria,2,Mujer,43,1,conviviente,2,Esposo(a)/compañero(a),Monzon,Huamalies,Huanuco,8,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6570,1,3,primaria incompleta,primaria,2,Mujer,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Monzon,Huamalies,Huanuco,8,5,E,2,"Propia, totalmente pagada",4
2024-03-01,6571,1,6,secundaria completa,secundaria,2,Mujer,36,6,soltero(a),1,Jefe/Jefa,Monzon,Huamalies,Huanuco,3,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6571,1,6,secundaria completa,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Monzon,Huamalies,Huanuco,3,5,E,2,"Propia, totalmente pagada",2
2024-03-01,6572,1,5,secundaria incompleta,secundaria,1,Hombre,35,2,casado(a),1,Jefe/Jefa,Monzon,Huamalies,Huanuco,4,5,E,1,Alquilada,2
2024-03-01,6572,0,4,primaria completa,primaria,2,Mujer,34,2,casado(a),2,Esposo(a)/compañero(a),Monzon,Huamalies,Huanuco,4,5,E,1,Alquilada,2
2024-03-01,6573,1,5,secundaria incompleta,secundaria,1,Hombre,28,1,conviviente,1,Jefe/Jefa,Monzon,Huamalies,Huanuco,4,5,E,6,Cedida por otro hogar o institución,3
2024-03-01,6573,0,6,secundaria completa,secundaria,2,Mujer,19,1,conviviente,2,Esposo(a)/compañero(a),Monzon,Huamalies,Huanuco,4,5,E,6,Cedida por otro hogar o institución,3
2024-03-01,6574,1,8,superior no universitaria completa,superior,1,Hombre,40,2,casado(a),1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,5,3,C,6,Cedida por otro hogar o institución,1
2024-03-01,6574,1,8,superior no universitaria completa,superior,2,Mujer,38,2,casado(a),2,Esposo(a)/compañero(a),Rupa-Rupa,Leoncio Prado,Huanuco,5,3,C,6,Cedida por otro hogar o institución,1
2024-03-01,6575,1,5,secundaria incompleta,secundaria,2,Mujer,26,1,conviviente,1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,5,3,C,1,Alquilada,2
2024-03-01,6575,1,6,secundaria completa,secundaria,1,Hombre,29,1,conviviente,2,Esposo(a)/compañero(a),Rupa-Rupa,Leoncio Prado,Huanuco,5,3,C,1,Alquilada,2
2024-03-01,6575,1,6,secundaria completa,secundaria,2,Mujer,18,6,soltero(a),11,Hermano(a),Rupa-Rupa,Leoncio Prado,Huanuco,5,3,C,1,Alquilada,2
2024-03-01,6576,1,5,secundaria incompleta,secundaria,2,Mujer,63,1,conviviente,1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6576,0,6,secundaria completa,secundaria,1,Hombre,63,1,conviviente,2,Esposo(a)/compañero(a),Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",5
2024-03-01,6577,0,6,secundaria completa,secundaria,1,Hombre,76,2,casado(a),1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6577,0,3,primaria incompleta,primaria,2,Mujer,77,2,casado(a),2,Esposo(a)/compañero(a),Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6578,0,6,secundaria completa,secundaria,2,Mujer,70,4,divorciado(a),1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6578,1,11,maestría/doctorado,superior,2,Mujer,33,6,soltero(a),3,Hijo(a)/Hijastro(a),Rupa-Rupa,Leoncio Prado,Huanuco,2,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6579,1,11,maestría/doctorado,superior,1,Hombre,67,2,casado(a),1,Jefe/Jefa,Rupa-Rupa,Leoncio Prado,Huanuco,4,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6579,0,9,superior universitaria incompleta,superior,2,Mujer,63,2,casado(a),2,Esposo(a)/compañero(a),Rupa-Rupa,Leoncio Prado,Huanuco,4,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6579,1,10,superior universitaria completa,superior,1,Hombre,26,6,soltero(a),3,Hijo(a)/Hijastro(a),Rupa-Rupa,Leoncio Prado,Huanuco,4,3,C,2,"Propia, totalmente pagada",3
2024-03-01,6580,1,5,secundaria incompleta,secundaria,1,Hombre,55,2,casado(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6580,1,1,sin nivel,sin nivel,2,Mujer,50,2,casado(a),2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6581,1,1,sin nivel,sin nivel,1,Hombre,76,2,casado(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6581,0,1,sin nivel,sin nivel,2,Mujer,72,2,casado(a),2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6582,1,4,primaria completa,primaria,1,Hombre,47,2,casado(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6582,1,3,primaria incompleta,primaria,2,Mujer,43,2,casado(a),2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6582,1,5,secundaria incompleta,secundaria,2,Mujer,14,6,soltero(a),3,Hijo(a)/Hijastro(a),Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6583,1,6,secundaria completa,secundaria,1,Hombre,29,1,conviviente,1,Jefe/Jefa,Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6583,1,6,secundaria completa,secundaria,2,Mujer,23,1,conviviente,2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6584,1,8,superior no universitaria completa,superior,1,Hombre,77,6,soltero(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,1,6,Rural,2,"Propia, totalmente pagada",1
2024-03-01,6585,1,3,primaria incompleta,primaria,1,Hombre,63,2,casado(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6585,1,4,primaria completa,primaria,2,Mujer,63,2,casado(a),2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6585,1,4,primaria completa,primaria,1,Hombre,32,6,soltero(a),3,Hijo(a)/Hijastro(a),Cholon,Marañon,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6586,1,3,primaria incompleta,primaria,1,Hombre,53,2,casado(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6586,1,3,primaria incompleta,primaria,2,Mujer,48,2,casado(a),2,Esposo(a)/compañero(a),Cholon,Marañon,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6587,1,3,primaria incompleta,primaria,2,Mujer,54,6,soltero(a),1,Jefe/Jefa,Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6587,1,4,primaria completa,primaria,1,Hombre,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Cholon,Marañon,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6588,1,5,secundaria incompleta,secundaria,1,Hombre,27,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,2
2024-03-01,6588,0,3,primaria incompleta,primaria,2,Mujer,29,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,2
2024-03-01,6589,1,4,primaria completa,primaria,1,Hombre,38,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6589,1,4,primaria completa,primaria,2,Mujer,35,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6589,1,5,secundaria incompleta,secundaria,1,Hombre,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Huacar,Ambo,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6589,0,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Huacar,Ambo,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6590,1,4,primaria completa,primaria,1,Hombre,40,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,6,6,Rural,6,Cedida por otro hogar o institución,1
2024-03-01,6590,0,5,secundaria incompleta,secundaria,2,Mujer,23,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,6,6,Rural,6,Cedida por otro hogar o institución,1
2024-03-01,6590,0,1,sin nivel,sin nivel,2,Mujer,79,3,viudo(a),7,Otros parientes,Huacar,Ambo,Huanuco,6,6,Rural,6,Cedida por otro hogar o institución,1
2024-03-01,6591,0,3,primaria incompleta,primaria,2,Mujer,36,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,3
2024-03-01,6591,1,5,secundaria incompleta,secundaria,1,Hombre,29,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,3
2024-03-01,6591,1,5,secundaria incompleta,secundaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,3
2024-03-01,6592,1,1,sin nivel,sin nivel,1,Hombre,71,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6592,1,1,sin nivel,sin nivel,2,Mujer,71,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",6
2024-03-01,6593,1,1,sin nivel,sin nivel,1,Hombre,48,1,conviviente,1,Jefe/Jefa,Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,4
2024-03-01,6593,0,6,secundaria completa,secundaria,2,Mujer,38,1,conviviente,2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,4
2024-03-01,6593,0,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Huacar,Ambo,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,4
2024-03-01,6594,1,4,primaria completa,primaria,1,Hombre,55,2,casado(a),1,Jefe/Jefa,Huacar,Ambo,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6594,0,4,primaria completa,primaria,2,Mujer,56,2,casado(a),2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,2,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6595,1,4,primaria completa,primaria,1,Hombre,65,2,casado(a),1,Jefe/Jefa,Huacar,Ambo,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6595,1,4,primaria completa,primaria,2,Mujer,62,2,casado(a),2,Esposo(a)/compañero(a),Huacar,Ambo,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6595,1,3,primaria incompleta,primaria,2,Mujer,48,4,divorciado(a),7,Otros parientes,Huacar,Ambo,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6596,0,3,primaria incompleta,primaria,1,Hombre,82,2,casado(a),1,Jefe/Jefa,Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6596,1,3,primaria incompleta,primaria,2,Mujer,76,2,casado(a),2,Esposo(a)/compañero(a),Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6596,0,1,sin nivel,sin nivel,1,Hombre,58,6,soltero(a),3,Hijo(a)/Hijastro(a),Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6597,1,6,secundaria completa,secundaria,1,Hombre,38,2,casado(a),1,Jefe/Jefa,Llata,Huamalies,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6597,1,3,primaria incompleta,primaria,2,Mujer,37,2,casado(a),2,Esposo(a)/compañero(a),Llata,Huamalies,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6597,1,6,secundaria completa,secundaria,2,Mujer,17,6,soltero(a),3,Hijo(a)/Hijastro(a),Llata,Huamalies,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6597,1,5,secundaria incompleta,secundaria,1,Hombre,15,6,soltero(a),3,Hijo(a)/Hijastro(a),Llata,Huamalies,Huanuco,5,6,Rural,2,"Propia, totalmente pagada",5
2024-03-01,6598,1,6,secundaria completa,secundaria,1,Hombre,28,1,conviviente,1,Jefe/Jefa,Llata,Huamalies,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,2
2024-03-01,6598,1,1,sin nivel,sin nivel,2,Mujer,38,1,conviviente,2,Esposo(a)/compañero(a),Llata,Huamalies,Huanuco,5,6,Rural,6,Cedida por otro hogar o institución,2
2024-03-01,6599,1,4,primaria completa,primaria,1,Hombre,54,1,conviviente,1,Jefe/Jefa,Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6599,1,3,primaria incompleta,primaria,2,Mujer,47,1,conviviente,2,Esposo(a)/compañero(a),Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6599,0,6,secundaria completa,secundaria,2,Mujer,18,6,soltero(a),3,Hijo(a)/Hijastro(a),Llata,Huamalies,Huanuco,3,6,Rural,2,"Propia, totalmente pagada",3
2024-03-01,6600,1,3,primaria incompleta,primaria,2,Mujer,44,5,separado(a),1,Jefe/Jefa,Llata,Huamalies,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
2024-03-01,6600,0,5,secundaria incompleta,secundaria,2,Mujer,16,6,soltero(a),3,Hijo(a)/Hijastro(a),Llata,Huamalies,Huanuco,4,6,Rural,2,"Propia, totalmente pagada",2
